date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
2/1/10,mx,Indo-European,Romance,es,ASIA,West Bank,9160
2/1/10,mx,Indo-European,Romance,es,ASIA,Yemen,5260
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Argentina,441000
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,94900
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Brazil,239000
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Chile,198000
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Colombia,209000
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,53200
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Cuba,88400
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,45100
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,119000
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,42300
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Honduras,64100
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Haiti,56200
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,7250
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Mexico,490000
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,40400
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Panama,76700
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Peru,152000
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,34700
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,88200
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,112000
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,105000
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,220000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Albania,1570
2/1/10,mx,Indo-European,Romance,es,EUROPE,Armenia,3380
2/1/10,mx,Indo-European,Romance,es,EUROPE,Austria,16600
2/1/10,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,183
2/1/10,mx,Indo-European,Romance,es,EUROPE,Belgium,25600
2/1/10,mx,Indo-European,Romance,es,EUROPE,Bulgaria,7290
2/1/10,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1560
2/1/10,mx,Indo-European,Romance,es,EUROPE,Belarus,4680
2/1/10,mx,Indo-European,Romance,es,EUROPE,Switzerland,44100
2/1/10,mx,Indo-European,Romance,es,EUROPE,Czech Republic,10600
2/1/10,mx,Indo-European,Romance,es,EUROPE,Germany,164000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Denmark,17000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Spain,965000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Estonia,3830
2/1/10,mx,Indo-European,Romance,es,EUROPE,Finland,9850
2/1/10,mx,Indo-European,Romance,es,EUROPE,France,183000
2/1/10,mx,Indo-European,Romance,es,EUROPE,United Kingdom,64400
2/1/10,mx,Indo-European,Romance,es,EUROPE,Georgia,6050
2/1/10,mx,Indo-European,Romance,es,EUROPE,Greece,56800
2/1/10,mx,Indo-European,Romance,es,N_AMERICA,Greenland,751
2/1/10,mx,Indo-European,Romance,es,EUROPE,Croatia,6880
2/1/10,mx,Indo-European,Romance,es,EUROPE,Hungary,12200
2/1/10,mx,Indo-European,Romance,es,EUROPE,Ireland,35500
2/1/10,mx,Indo-European,Romance,es,EUROPE,Italy,121000
2/1/10,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1070
2/1/10,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,1580
2/1/10,mx,Indo-European,Romance,es,EUROPE,Lithuania,6190
2/1/10,mx,Indo-European,Romance,es,EUROPE,Macedonia,1310
2/1/10,mx,Indo-European,Romance,es,EUROPE,Netherlands,13100
2/1/10,mx,Indo-European,Romance,es,EUROPE,Norway,14400
2/1/10,mx,Indo-European,Romance,es,EUROPE,Poland,21000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Portugal,90100
2/1/10,mx,Indo-European,Romance,es,EUROPE,Romania,11500
2/1/10,mx,Indo-European,Romance,es,EUROPE,Russia,68400
2/1/10,mx,Indo-European,Romance,es,EUROPE,Serbia,16000
2/1/10,mx,Indo-European,Romance,es,EUROPE,Slovakia,8830
2/1/10,mx,Indo-European,Romance,es,EUROPE,Slovenia,7790
2/1/10,mx,Indo-European,Romance,es,EUROPE,Sweden,24300
2/1/10,mx,Indo-European,Romance,es,ASIA,Tajikistan,664
2/1/10,mx,Indo-European,Romance,es,ASIA,Turkmenistan,211
2/1/10,mx,Indo-European,Romance,es,ASIA,Turkey,30100
2/1/10,mx,Indo-European,Romance,es,EUROPE,Ukraine,10800
2/1/10,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1830
2/1/10,mx,Indo-European,Romance,es,OCEANIA,Australia,40900
2/1/10,mx,Indo-European,Romance,es,ASIA,China,123000
2/1/10,mx,Indo-European,Romance,es,ASIA,Hong Kong,9390
2/1/10,mx,Indo-European,Romance,es,ASIA,Indonesia,10100
2/1/10,mx,Indo-European,Romance,es,ASIA,Japan,74800
2/1/10,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
2/1/10,mx,Indo-European,Romance,es,ASIA,South Korea,32600
2/1/10,mx,Indo-European,Romance,es,ASIA,Laos,1130
2/1/10,mx,Indo-European,Romance,es,ASIA,Macau,691
2/1/10,mx,Indo-European,Romance,es,ASIA,Myanmar,1450
2/1/10,mx,Indo-European,Romance,es,ASIA,Mongolia,1200
2/1/10,mx,Indo-European,Romance,es,ASIA,Malaysia,7210
2/1/10,mx,Indo-European,Romance,es,OCEANIA,New Zealand,501
2/1/10,mx,Indo-European,Romance,es,ASIA,Philippines,7080
2/1/10,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,979
2/1/10,mx,Indo-European,Romance,es,ASIA,North Korea,20000
2/1/10,mx,Indo-European,Romance,es,ASIA,Singapore,12400
2/1/10,mx,Indo-European,Romance,es,ASIA,Thailand,9370
2/1/10,mx,Indo-European,Romance,es,ASIA,Vietnam,7800
2/1/10,mx,Indo-European,Romance,es,ASIA,Taiwan,2180
2/1/10,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,231
2/1/10,mx,Indo-European,Romance,es,AFRICA,South Sudan,1180
3/1/10,mx,Indo-European,Romance,es,AFRICA,Angola,7380
3/1/10,mx,Indo-European,Romance,es,AFRICA,Burundi,803
3/1/10,mx,Indo-European,Romance,es,AFRICA,Benin,213
3/1/10,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,1610
3/1/10,mx,Indo-European,Romance,es,AFRICA,Botswana,223
3/1/10,mx,Indo-European,Romance,es,AFRICA,Central African Republic,208
3/1/10,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,10400
3/1/10,mx,Indo-European,Romance,es,AFRICA,Cameroon,6330
3/1/10,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1604
3/1/10,mx,Indo-European,Romance,es,AFRICA,Eritrea,637
3/1/10,mx,Indo-European,Romance,es,AFRICA,Ethiopia,2920
3/1/10,mx,Indo-European,Romance,es,AFRICA,Gabon,778
3/1/10,mx,Indo-European,Romance,es,AFRICA,Ghana,10700
3/1/10,mx,Indo-European,Romance,es,AFRICA,Guinea,4840
3/1/10,mx,Indo-European,Romance,es,AFRICA,Gambia,1240
3/1/10,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,863
3/1/10,mx,Indo-European,Romance,es,AFRICA,Kenya,810
3/1/10,mx,Indo-European,Romance,es,AFRICA,Liberia,2160
3/1/10,mx,Indo-European,Romance,es,AFRICA,Lesotho,118
3/1/10,mx,Indo-European,Romance,es,AFRICA,Madagascar,1250
3/1/10,mx,Indo-European,Romance,es,AFRICA,Mali,2300
3/1/10,mx,Indo-European,Romance,es,AFRICA,Mozambique,2280
3/1/10,mx,Indo-European,Romance,es,AFRICA,Mauritania,3400
3/1/10,mx,Indo-European,Romance,es,AFRICA,Mauritius,63400
3/1/10,mx,Indo-European,Romance,es,AFRICA,Malawi,806
3/1/10,mx,Indo-European,Romance,es,AFRICA,Namibia,1250
3/1/10,mx,Indo-European,Romance,es,AFRICA,Niger,2200
3/1/10,mx,Indo-European,Romance,es,AFRICA,Nigeria,14700
3/1/10,mx,Indo-European,Romance,es,AFRICA,Rwanda,1750
3/1/10,mx,Indo-European,Romance,es,AFRICA,Sudan,4050
3/1/10,mx,Indo-European,Romance,es,AFRICA,Senegal,3750
3/1/10,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,1370
3/1/10,mx,Indo-European,Romance,es,AFRICA,Somalia,5020
3/1/10,mx,Indo-European,Romance,es,AFRICA,Chad,2770
3/1/10,mx,Indo-European,Romance,es,AFRICA,Togo,1850
3/1/10,mx,Indo-European,Romance,es,AFRICA,Tanzania,2160
3/1/10,mx,Indo-European,Romance,es,AFRICA,Uganda,2530
3/1/10,mx,Indo-European,Romance,es,AFRICA,South Africa,137000
3/1/10,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1693
3/1/10,mx,Indo-European,Romance,es,AFRICA,Zambia,1490
3/1/10,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,937
3/1/10,mx,Indo-European,Romance,es,ASIA,Afghanistan,35100
3/1/10,mx,Indo-European,Romance,es,ASIA,Bangladesh,1940
3/1/10,mx,Indo-European,Romance,es,ASIA,Bhutan,126
3/1/10,mx,Indo-European,Romance,es,ASIA,India,35300
3/1/10,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1760
3/1/10,mx,Indo-European,Romance,es,ASIA,Nepal,1990
3/1/10,mx,Indo-European,Romance,es,ASIA,Pakistan,17700
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Canada,50700
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,United States,298525
3/1/10,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,5700
3/1/10,mx,Indo-European,Romance,es,AFRICA,Algeria,11000
3/1/10,mx,Indo-European,Romance,es,AFRICA,Egypt,15200
3/1/10,mx,Indo-European,Romance,es,ASIA,Iran,71800
3/1/10,mx,Indo-European,Romance,es,ASIA,Iraq,22500
3/1/10,mx,Indo-European,Romance,es,ASIA,Israel,54300
3/1/10,mx,Indo-European,Romance,es,ASIA,Jordan,5290
3/1/10,mx,Indo-European,Romance,es,ASIA,Kuwait,2780
3/1/10,mx,Indo-European,Romance,es,ASIA,Lebanon,7710
3/1/10,mx,Indo-European,Romance,es,AFRICA,Libya,4890
3/1/10,mx,Indo-European,Romance,es,AFRICA,Morocco,22000
3/1/10,mx,Indo-European,Romance,es,ASIA,Oman,1370
3/1/10,mx,Indo-European,Romance,es,ASIA,Qatar,10600
3/1/10,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,4230
3/1/10,mx,Indo-European,Romance,es,ASIA,Syria,7490
3/1/10,mx,Indo-European,Romance,es,AFRICA,Tunisia,3650
3/1/10,mx,Indo-European,Romance,es,ASIA,West Bank,9160
3/1/10,mx,Indo-European,Romance,es,ASIA,Yemen,5260
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Argentina,441000
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,94900
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Brazil,239000
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Chile,198000
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Colombia,209000
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,53200
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Cuba,88400
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,45100
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,119000
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,42300
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Honduras,64100
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Haiti,56200
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,7250
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Mexico,490000
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,40400
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Panama,76700
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Peru,152000
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,34700
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,88200
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,112000
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,105000
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,220000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Albania,1570
3/1/10,mx,Indo-European,Romance,es,EUROPE,Armenia,3380
3/1/10,mx,Indo-European,Romance,es,EUROPE,Austria,16600
3/1/10,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,183
3/1/10,mx,Indo-European,Romance,es,EUROPE,Belgium,25600
3/1/10,mx,Indo-European,Romance,es,EUROPE,Bulgaria,7290
3/1/10,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1560
3/1/10,mx,Indo-European,Romance,es,EUROPE,Belarus,4680
3/1/10,mx,Indo-European,Romance,es,EUROPE,Switzerland,44100
3/1/10,mx,Indo-European,Romance,es,EUROPE,Czech Republic,10600
3/1/10,mx,Indo-European,Romance,es,EUROPE,Germany,164000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Denmark,17000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Spain,965000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Estonia,3830
3/1/10,mx,Indo-European,Romance,es,EUROPE,Finland,9850
3/1/10,mx,Indo-European,Romance,es,EUROPE,France,183000
3/1/10,mx,Indo-European,Romance,es,EUROPE,United Kingdom,64400
3/1/10,mx,Indo-European,Romance,es,EUROPE,Georgia,6050
3/1/10,mx,Indo-European,Romance,es,EUROPE,Greece,56800
3/1/10,mx,Indo-European,Romance,es,N_AMERICA,Greenland,751
3/1/10,mx,Indo-European,Romance,es,EUROPE,Croatia,6880
3/1/10,mx,Indo-European,Romance,es,EUROPE,Hungary,12200
3/1/10,mx,Indo-European,Romance,es,EUROPE,Ireland,35500
3/1/10,mx,Indo-European,Romance,es,EUROPE,Italy,121000
3/1/10,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1070
3/1/10,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,1580
3/1/10,mx,Indo-European,Romance,es,EUROPE,Lithuania,6190
3/1/10,mx,Indo-European,Romance,es,EUROPE,Macedonia,1310
3/1/10,mx,Indo-European,Romance,es,EUROPE,Netherlands,13100
3/1/10,mx,Indo-European,Romance,es,EUROPE,Norway,14400
3/1/10,mx,Indo-European,Romance,es,EUROPE,Poland,21000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Portugal,90100
3/1/10,mx,Indo-European,Romance,es,EUROPE,Romania,11500
3/1/10,mx,Indo-European,Romance,es,EUROPE,Russia,68400
3/1/10,mx,Indo-European,Romance,es,EUROPE,Serbia,16000
3/1/10,mx,Indo-European,Romance,es,EUROPE,Slovakia,8830
3/1/10,mx,Indo-European,Romance,es,EUROPE,Slovenia,7790
3/1/10,mx,Indo-European,Romance,es,EUROPE,Sweden,24300
3/1/10,mx,Indo-European,Romance,es,ASIA,Tajikistan,664
3/1/10,mx,Indo-European,Romance,es,ASIA,Turkmenistan,211
3/1/10,mx,Indo-European,Romance,es,ASIA,Turkey,30100
3/1/10,mx,Indo-European,Romance,es,EUROPE,Ukraine,10800
3/1/10,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1830
3/1/10,mx,Indo-European,Romance,es,OCEANIA,Australia,40900
3/1/10,mx,Indo-European,Romance,es,ASIA,China,123000
3/1/10,mx,Indo-European,Romance,es,ASIA,Hong Kong,9390
3/1/10,mx,Indo-European,Romance,es,ASIA,Indonesia,10100
3/1/10,mx,Indo-European,Romance,es,ASIA,Japan,74800
3/1/10,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
3/1/10,mx,Indo-European,Romance,es,ASIA,South Korea,32600
3/1/10,mx,Indo-European,Romance,es,ASIA,Laos,1130
3/1/10,mx,Indo-European,Romance,es,ASIA,Macau,691
3/1/10,mx,Indo-European,Romance,es,ASIA,Myanmar,1450
3/1/10,mx,Indo-European,Romance,es,ASIA,Mongolia,1200
3/1/10,mx,Indo-European,Romance,es,ASIA,Malaysia,7210
3/1/10,mx,Indo-European,Romance,es,OCEANIA,New Zealand,501
3/1/10,mx,Indo-European,Romance,es,ASIA,Philippines,7080
3/1/10,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,979
3/1/10,mx,Indo-European,Romance,es,ASIA,North Korea,20000
3/1/10,mx,Indo-European,Romance,es,ASIA,Singapore,12400
3/1/10,mx,Indo-European,Romance,es,ASIA,Thailand,9370
3/1/10,mx,Indo-European,Romance,es,ASIA,Vietnam,7800
3/1/10,mx,Indo-European,Romance,es,ASIA,Taiwan,2180
3/1/10,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,231
3/1/10,mx,Indo-European,Romance,es,AFRICA,South Sudan,1180
4/1/10,mx,Indo-European,Romance,es,AFRICA,Angola,7380
4/1/10,mx,Indo-European,Romance,es,AFRICA,Burundi,803
4/1/10,mx,Indo-European,Romance,es,AFRICA,Benin,213
4/1/10,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,1610
4/1/10,mx,Indo-European,Romance,es,AFRICA,Botswana,223
4/1/10,mx,Indo-European,Romance,es,AFRICA,Central African Republic,208
4/1/10,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,10400
4/1/10,mx,Indo-European,Romance,es,AFRICA,Cameroon,6330
4/1/10,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1604
4/1/10,mx,Indo-European,Romance,es,AFRICA,Eritrea,637
4/1/10,mx,Indo-European,Romance,es,AFRICA,Ethiopia,2920
4/1/10,mx,Indo-European,Romance,es,AFRICA,Gabon,778
4/1/10,mx,Indo-European,Romance,es,AFRICA,Ghana,10700
4/1/10,mx,Indo-European,Romance,es,AFRICA,Guinea,4840
4/1/10,mx,Indo-European,Romance,es,AFRICA,Gambia,1240
4/1/10,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,863
4/1/10,mx,Indo-European,Romance,es,AFRICA,Kenya,810
4/1/10,mx,Indo-European,Romance,es,AFRICA,Liberia,2160
4/1/10,mx,Indo-European,Romance,es,AFRICA,Lesotho,118
4/1/10,mx,Indo-European,Romance,es,AFRICA,Madagascar,1250
4/1/10,mx,Indo-European,Romance,es,AFRICA,Mali,2300
4/1/10,mx,Indo-European,Romance,es,AFRICA,Mozambique,2280
4/1/10,mx,Indo-European,Romance,es,AFRICA,Mauritania,3400
4/1/10,mx,Indo-European,Romance,es,AFRICA,Mauritius,63400
4/1/10,mx,Indo-European,Romance,es,AFRICA,Malawi,806
4/1/10,mx,Indo-European,Romance,es,AFRICA,Namibia,1250
4/1/10,mx,Indo-European,Romance,es,AFRICA,Niger,2200
4/1/10,mx,Indo-European,Romance,es,AFRICA,Nigeria,14700
4/1/10,mx,Indo-European,Romance,es,AFRICA,Rwanda,1750
4/1/10,mx,Indo-European,Romance,es,AFRICA,Sudan,4050
4/1/10,mx,Indo-European,Romance,es,AFRICA,Senegal,3750
4/1/10,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,1370
4/1/10,mx,Indo-European,Romance,es,AFRICA,Somalia,5020
4/1/10,mx,Indo-European,Romance,es,AFRICA,Chad,2770
4/1/10,mx,Indo-European,Romance,es,AFRICA,Togo,1850
4/1/10,mx,Indo-European,Romance,es,AFRICA,Tanzania,2160
4/1/10,mx,Indo-European,Romance,es,AFRICA,Uganda,2530
4/1/10,mx,Indo-European,Romance,es,AFRICA,South Africa,137000
4/1/10,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1693
4/1/10,mx,Indo-European,Romance,es,AFRICA,Zambia,1490
4/1/10,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,937
4/1/10,mx,Indo-European,Romance,es,ASIA,Afghanistan,35100
4/1/10,mx,Indo-European,Romance,es,ASIA,Bangladesh,1940
4/1/10,mx,Indo-European,Romance,es,ASIA,Bhutan,126
4/1/10,mx,Indo-European,Romance,es,ASIA,India,35300
4/1/10,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1760
4/1/10,mx,Indo-European,Romance,es,ASIA,Nepal,1990
4/1/10,mx,Indo-European,Romance,es,ASIA,Pakistan,17700
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Canada,50700
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,United States,298525
4/1/10,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,5700
4/1/10,mx,Indo-European,Romance,es,AFRICA,Algeria,11000
4/1/10,mx,Indo-European,Romance,es,AFRICA,Egypt,15200
4/1/10,mx,Indo-European,Romance,es,ASIA,Iran,71800
4/1/10,mx,Indo-European,Romance,es,ASIA,Iraq,22500
4/1/10,mx,Indo-European,Romance,es,ASIA,Israel,54300
4/1/10,mx,Indo-European,Romance,es,ASIA,Jordan,5290
4/1/10,mx,Indo-European,Romance,es,ASIA,Kuwait,2780
4/1/10,mx,Indo-European,Romance,es,ASIA,Lebanon,7710
4/1/10,mx,Indo-European,Romance,es,AFRICA,Libya,4890
4/1/10,mx,Indo-European,Romance,es,AFRICA,Morocco,22000
4/1/10,mx,Indo-European,Romance,es,ASIA,Oman,1370
4/1/10,mx,Indo-European,Romance,es,ASIA,Qatar,10600
4/1/10,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,4230
4/1/10,mx,Indo-European,Romance,es,ASIA,Syria,7490
4/1/10,mx,Indo-European,Romance,es,AFRICA,Tunisia,3650
4/1/10,mx,Indo-European,Romance,es,ASIA,West Bank,9160
4/1/10,mx,Indo-European,Romance,es,ASIA,Yemen,5260
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Argentina,441000
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,94900
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Brazil,239000
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Chile,198000
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Colombia,209000
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,53200
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Cuba,88400
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,45100
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,119000
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,42300
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Honduras,64100
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Haiti,56200
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,7250
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Mexico,490000
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,40400
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Panama,76700
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Peru,152000
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,34700
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,88200
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,112000
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,105000
4/1/10,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,220000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Albania,1570
4/1/10,mx,Indo-European,Romance,es,EUROPE,Armenia,3380
4/1/10,mx,Indo-European,Romance,es,EUROPE,Austria,16600
4/1/10,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,183
4/1/10,mx,Indo-European,Romance,es,EUROPE,Belgium,25600
4/1/10,mx,Indo-European,Romance,es,EUROPE,Bulgaria,7290
4/1/10,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1560
4/1/10,mx,Indo-European,Romance,es,EUROPE,Belarus,4680
4/1/10,mx,Indo-European,Romance,es,EUROPE,Switzerland,44100
4/1/10,mx,Indo-European,Romance,es,EUROPE,Czech Republic,10600
4/1/10,mx,Indo-European,Romance,es,EUROPE,Germany,164000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Denmark,17000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Spain,965000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Estonia,3830
4/1/10,mx,Indo-European,Romance,es,EUROPE,Finland,9850
4/1/10,mx,Indo-European,Romance,es,EUROPE,France,183000
4/1/10,mx,Indo-European,Romance,es,EUROPE,United Kingdom,64400
4/1/10,mx,Indo-European,Romance,es,EUROPE,Georgia,6050
4/1/10,mx,Indo-European,Romance,es,EUROPE,Greece,56800
4/1/10,mx,Indo-European,Romance,es,N_AMERICA,Greenland,751
4/1/10,mx,Indo-European,Romance,es,EUROPE,Croatia,6880
4/1/10,mx,Indo-European,Romance,es,EUROPE,Hungary,12200
4/1/10,mx,Indo-European,Romance,es,EUROPE,Ireland,35500
4/1/10,mx,Indo-European,Romance,es,EUROPE,Italy,121000
4/1/10,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1070
4/1/10,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,1580
4/1/10,mx,Indo-European,Romance,es,EUROPE,Lithuania,6190
4/1/10,mx,Indo-European,Romance,es,EUROPE,Macedonia,1310
4/1/10,mx,Indo-European,Romance,es,EUROPE,Netherlands,13100
4/1/10,mx,Indo-European,Romance,es,EUROPE,Norway,14400
4/1/10,mx,Indo-European,Romance,es,EUROPE,Poland,21000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Portugal,90100
4/1/10,mx,Indo-European,Romance,es,EUROPE,Romania,11500
4/1/10,mx,Indo-European,Romance,es,EUROPE,Russia,68400
4/1/10,mx,Indo-European,Romance,es,EUROPE,Serbia,16000
4/1/10,mx,Indo-European,Romance,es,EUROPE,Slovakia,8830
4/1/10,mx,Indo-European,Romance,es,EUROPE,Slovenia,7790
4/1/10,mx,Indo-European,Romance,es,EUROPE,Sweden,24300
4/1/10,mx,Indo-European,Romance,es,ASIA,Tajikistan,664
4/1/10,mx,Indo-European,Romance,es,ASIA,Turkmenistan,211
4/1/10,mx,Indo-European,Romance,es,ASIA,Turkey,30100
4/1/10,mx,Indo-European,Romance,es,EUROPE,Ukraine,10800
4/1/10,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1830
4/1/10,mx,Indo-European,Romance,es,OCEANIA,Australia,40900
4/1/10,mx,Indo-European,Romance,es,ASIA,China,123000
4/1/10,mx,Indo-European,Romance,es,ASIA,Hong Kong,9390
4/1/10,mx,Indo-European,Romance,es,ASIA,Indonesia,10100
4/1/10,mx,Indo-European,Romance,es,ASIA,Japan,74800
4/1/10,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
4/1/10,mx,Indo-European,Romance,es,ASIA,South Korea,32600
4/1/10,mx,Indo-European,Romance,es,ASIA,Laos,1130
4/1/10,mx,Indo-European,Romance,es,ASIA,Macau,691
4/1/10,mx,Indo-European,Romance,es,ASIA,Myanmar,1450
4/1/10,mx,Indo-European,Romance,es,ASIA,Mongolia,1200
4/1/10,mx,Indo-European,Romance,es,ASIA,Malaysia,7210
4/1/10,mx,Indo-European,Romance,es,OCEANIA,New Zealand,501
4/1/10,mx,Indo-European,Romance,es,ASIA,Philippines,7080
